date,rank,track,artist,bb_last_week,bb_peak,bb_woc
9/21/2024,21,The Emptiness Machine,Linkin Park,-,21,1
9/21/2024,22,Pink Skies,Zach Bryan,20,6,16
9/21/2024,23,I Am Not Okay,Jelly Roll,23,23,13
9/21/2024,24,Kehlani,Jordan Adetunji,24,24,12
9/21/2024,25,Saturn,SZA,25,6,29
9/21/2024,26,Like That,"Future, Metro Boomin & Kendrick Lamar",27,1,25
9/21/2024,27,The Door,Teddy Swims,36,27,15
9/21/2024,28,28,Zach Bryan,33,14,10
9/21/2024,29,Pour Me A Drink,Post Malone Featuring Blake Shelton,26,12,12
9/21/2024,30,Who,Jimin,28,12,8
9/21/2024,31,Good Graces,Sabrina Carpenter,22,15,3
9/21/2024,32,Slow It Down,Benson Boone,34,32,25
9/21/2024,33,I Can Do It With A Broken Heart,Taylor Swift,32,3,21
9/21/2024,34,TGIF,GloRilla,35,28,12
9/21/2024,35,Pink Pony Club,Chappell Roan,30,26,13
9/21/2024,36,Neva Play,Megan Thee Stallion & RM,-,36,1
9/21/2024,37,Guy For That,Post Malone Featuring Luke Combs,40,17,7
9/21/2024,38,Si Antes Te Hubiera Conocido,Karol G,37,32,12
9/21/2024,39,Stick Season,Noah Kahan,39,9,50
9/21/2024,40,Wanna Be,GloRilla & Megan Thee Stallion,38,11,23
9/21/2024,41,Big Dawgs,Hanumankind X Kalmi,31,23,7
9/21/2024,42,You Look Like You Love Me,Ella Langley Featuring Riley Green,41,36,12
9/21/2024,43,High Road,Koe Wetzel & Jessie Murph,46,22,14
9/21/2024,44,Stargazing,Myles Smith,45,40,18
9/21/2024,45,Wildflower,Billie Eilish,49,17,17
9/21/2024,46,360,Charli xcx,47,41,14
9/21/2024,47,Sailor Song,Gigi Perez,68,47,4
9/21/2024,48,Houdini,Eminem,44,2,15
9/21/2024,49,Juno,Sabrina Carpenter,29,22,3
9/21/2024,50,Chevrolet,Dustin Lynch Featuring Jelly Roll,56,50,13
9/21/2024,51,Mamushi,Megan Thee Stallion Featuring Yuki Chiba,52,36,11
9/21/2024,52,Guess,Charli xcx Featuring Billie Eilish,48,12,6
9/21/2024,53,Red Wine Supernova,Chappell Roan,51,41,15
9/21/2024,54,One Of Wun,Gunna,53,26,18
9/21/2024,55,Help Me,Real Boston Richey,58,55,8
9/21/2024,56,"I Love You, I'm Sorry",Gracie Abrams,67,56,6
9/21/2024,57,La Patrulla,Peso Pluma & Neton Vega,70,57,8
9/21/2024,58,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,55,21,13
9/21/2024,59,Circadian Rhythm,Drake,69,59,2
9/21/2024,60,Coincidence,Sabrina Carpenter,43,26,3
9/21/2024,61,Losers,Post Malone Featuring Jelly Roll,57,25,4
