quarter,month,week,track,artist,label,hot100_rank,hot100_last_week,hot100_peak,hot100_woc,hot100_change,hot100_growth_rate,hot100_acceleration,radio_rank,radio_last_week,radio_peak,radio_woc,radio_change,radio_growth_rate,radio_acceleration,streaming_rank,streaming_last_week,streaming_peak,streaming_woc,streaming_change,streaming_growth_rate,streaming_acceleration,sales_rank,sales_last_week,sales_peak,sales_woc,sales_change,sales_growth_rate,sales_acceleration,apple_rank,apple_last_week,apple_peak,apple_woc,apple_change,apple_growth_rate,apple_acceleration,spotify_rank,spotify_last_week,spotify_peak,spotify_woc,spotify_change,spotify_growth_rate,spotify_acceleration,spotify_streams,is_collab,is_top_artist,is_top_label,is_holiday_season,is_summer_season,is_award_season,available_platforms,best_platform,platform_change_momentum,platform_acceleration_momentum,platform_divergence,spotify_vs_apple,streaming_vs_radio,streaming_vs_sales,radio_vs_sales,spotify_leads_apple,streaming_leads_radio,streaming_leads_sales,radio_leads_sales
4,12,50,Juno,Sabrina Carpenter,Island Records,96,73,22,15,-0.23,-0.32,-0.11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.34,100,58,13,15,-0.21,-0.72,-0.13,3682812,0,1,1,1,0,0,2,hot100,-22.0,-0.19,0.4,0.0,0.0,0.0,0.0,-0.21,0.0,0.0,0.0
4,12,50,High Road,Zach Bryan,Warner Records,97,71,29,4,-0.26,-0.37,-0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,78,37,15,4,-0.41,-1.11,-0.19,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,apple,-33.5,-0.12,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,50,I'm Not That Girl,Cynthia Erivo,Universal Studios and Republic Records,98,94,94,2,-0.04,-0.04,-0.11,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,194,0,194,1,0.0,0.0,0.0,2668088,0,0,1,1,0,0,2,hot100,-4.0,-0.11,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,50,Winter Ahead,V With Park Hyo Shin,Unknown,99,0,99,1,0.02,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,2,sales,51.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,50,Close To You,Gracie Abrams,"Gracie Abrams, under exclusive license to Interscope Records",100,82,49,17,-0.18,-0.22,-0.09,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,183,113,27,26,-0.35,-0.62,-0.19,2758607,0,1,0,1,0,0,2,hot100,-26.5,-0.14,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,All I Want For Christmas Is You,Mariah Carey,Columbia,1,1,1,69,0.0,0.0,-0.09,17,21,11,63,0.08,0.19,-0.2,1,1,1,68,0.0,0.0,-0.18,4,6,1,110,0.08,0.33,-0.72,7,16,1,41,0.09,0.56,0.01,5,6,1,66,0.0,0.17,-0.08,12160541,0,1,1,1,0,0,6,hot100,6.38,-0.21,0.13,0.05,0.32,0.14,-0.18,0.0,0.0,0.0,-0.79
4,12,51,Rockin' Around The Christmas Tree,Brenda Lee,MCA Nashville,2,2,1,62,0.0,0.0,-0.13,29,31,17,43,0.04,0.06,-0.24,2,3,1,55,0.02,0.33,-0.18,8,0,4,52,0.72,0.0,0.72,20,40,6,22,0.2,0.5,-0.28,2,4,1,58,0.01,0.5,-0.07,14735581,0,1,1,1,0,0,6,hot100,19.8,-0.03,0.22,0.19,0.54,0.28,-0.26,-1.0,-1.0,0.0,0.0
4,12,51,Jingle Bell Rock,Bobby Helms,Geffen,3,5,3,59,0.02,0.4,-0.12,31,29,23,37,-0.04,-0.07,-0.32,3,6,2,48,0.06,0.5,-0.12,0,0,0,0,0.0,0.0,0.0,13,34,4,29,0.21,0.62,-0.21,4,5,2,58,0.0,0.2,-0.1,13207626,0,1,1,1,0,0,5,hot100,5.1,-0.17,0.24,0.11,0.56,0.0,0.0,-1.0,0.01,0.0,0.0
4,12,51,Last Christmas,Wham!,Epic,4,3,3,43,-0.01,-0.33,-0.16,35,37,31,30,0.04,0.05,-0.04,4,5,3,46,0.02,0.2,-0.16,14,17,5,31,0.12,0.18,-0.24,73,99,13,20,0.26,0.26,0.24,6,7,4,56,0.0,0.14,-0.1,11918971,0,0,1,1,0,0,6,hot100,7.25,-0.08,0.34,0.7,0.62,0.48,-0.14,0.0,-0.96,-1.0,-0.5
4,12,51,A Holly Jolly Christmas,Burl Ives,Geffen,5,10,4,43,0.05,0.5,-0.18,33,34,21,37,0.02,0.03,-0.18,6,8,3,43,0.04,0.25,-0.32,11,0,11,12,0.6,0.0,0.6,39,75,15,16,0.36,0.48,0.1,36,64,5,46,0.14,0.44,-0.39,6099723,0,0,1,1,0,0,6,hot100,20.17,-0.06,0.23,0.21,0.54,0.32,-0.22,1.0,0.68,0.0,0.0
4,12,51,Die With A Smile,Lady Gaga & Bruno Mars,Interscope,6,9,2,17,0.03,0.33,0.05,5,4,3,17,-0.02,-0.25,0.0,12,14,2,17,0.04,0.14,-0.04,6,5,1,17,-0.04,-0.2,-0.2,16,15,1,17,-0.01,-0.07,0.04,8,9,1,17,0.0,0.11,-0.02,10935306,1,0,1,1,0,0,6,radio,0.08,-0.03,0.09,0.12,-0.14,0.0,0.14,0.8,0.95,-0.34,-0.48
4,12,51,Luther,Kendrick Lamar & SZA,"pgLang, under exclusive license to Interscope Records",7,6,3,3,-0.01,-0.17,0.02,0,0,0,0,0.0,0.0,0.0,5,4,3,3,-0.02,-0.25,0.0,0,0,0,0,0.0,0.0,0.0,2,1,1,3,-0.01,-1.0,-0.47,1,2,1,3,0.0,0.5,0.0,15046729,1,1,1,1,0,0,4,spotify,-0.88,-0.22,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,TV Off,Kendrick Lamar Featuring Lefty Gunplay,"pgLang, under exclusive license to Interscope Records",8,4,2,3,-0.04,-1.0,-0.02,50,0,50,1,0.02,0.0,0.02,7,2,2,3,-0.1,-2.5,-0.1,0,0,0,0,0.0,0.0,0.08,1,3,1,3,0.02,0.67,-0.49,3,1,1,3,-0.01,-2.0,-0.01,13834169,1,0,1,1,0,0,5,apple,-2.2,-0.09,0.39,-0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,A Bar Song (Tipsy),Shaboozey,American Dogwood / EMPIRE,9,8,1,35,-0.01,-0.12,0.01,1,1,1,30,0.0,0.0,0.0,23,21,1,35,-0.04,-0.1,-0.04,2,2,1,35,0.0,0.0,0.04,30,18,2,34,-0.12,-0.67,-0.07,27,35,3,35,0.04,0.23,0.07,6582568,0,1,0,1,0,0,6,radio,-3.25,0.0,0.17,0.16,-0.44,-0.38,0.06,0.71,-0.76,-0.17,-1.0
4,12,51,Squabble Up,Kendrick Lamar,"pgLang, under exclusive license to Interscope Records",10,7,1,3,-0.03,-0.43,0.03,0,0,0,0,0.0,0.0,0.0,8,7,1,3,-0.02,-0.14,0.1,18,11,6,3,-0.28,-0.64,-0.08,3,7,3,3,0.04,0.57,-0.17,7,3,1,3,-0.02,-1.33,-0.01,11363937,0,1,1,1,0,0,5,apple,-6.2,-0.03,0.27,-0.01,0.0,0.56,0.0,0.0,0.0,0.08,0.0
4,12,51,It's The Most Wonderful Time Of The Year,Andy Williams,Columbia/Legacy,11,11,5,43,0.0,0.0,-0.24,34,33,27,31,-0.02,-0.03,-0.14,10,9,3,44,-0.02,-0.11,-0.48,0,0,0,0,0.0,0.0,0.0,24,45,10,25,0.21,0.47,-0.31,11,12,4,53,0.0,0.08,-0.16,9285640,1,1,1,1,0,0,5,streaming,4.38,-0.27,0.24,0.18,0.48,0.0,0.0,-1.0,-0.14,0.0,0.0
4,12,51,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,Capitol Records,12,13,7,34,0.01,0.08,-0.25,0,0,0,0,0.0,0.0,0.0,9,11,5,39,0.04,0.18,-0.42,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,12,13,6,41,0.0,0.08,-0.14,9156344,0,0,1,1,0,0,3,streaming,1.83,-0.27,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Birds Of A Feather,Billie Eilish,Darkroom/Interscope Records,13,12,2,30,-0.01,-0.08,-0.01,9,8,4,24,-0.02,-0.12,0.0,21,22,2,30,0.02,0.05,0.02,20,18,2,29,-0.08,-0.11,-0.28,17,14,2,30,-0.03,-0.21,0.07,14,15,2,30,0.0,0.07,-0.02,9107785,0,0,0,1,0,0,6,radio,-1.92,-0.04,0.27,0.1,-0.24,0.38,0.62,0.78,0.34,0.31,0.39
4,12,51,Santa Tell Me,Ariana Grande,Universal Records,14,19,11,27,0.05,0.26,-0.19,0,0,0,0,0.0,0.0,0.0,11,10,7,30,-0.02,-0.1,-0.58,0,0,0,0,0.0,0.0,0.0,31,59,8,24,0.28,0.47,-0.14,13,16,5,52,0.02,0.19,-0.12,9122823,1,1,0,1,0,0,4,streaming,8.12,-0.26,0.13,0.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,12,51,Underneath The Tree,Kelly Clarkson,RCA Records Label,15,20,11,30,0.05,0.25,-0.21,0,0,0,0,0.0,0.0,0.0,13,12,8,29,-0.02,-0.08,-0.6,24,0,16,22,0.08,0.0,0.08,28,52,6,24,0.24,0.46,-0.25,21,26,8,40,0.02,0.19,-0.16,7647686,0,0,1,1,0,0,5,streaming,7.5,-0.23,0.34,0.18,0.0,0.7,0.0,1.0,0.0,0.0,0.0
4,12,51,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",Capitol Records,16,22,9,47,0.06,0.27,-0.2,40,42,30,33,0.04,0.05,-0.14,14,17,5,41,0.06,0.18,-0.62,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,22,27,11,45,0.02,0.19,-0.17,7275248,0,0,1,1,0,0,4,streaming,4.62,-0.28,0.3,0.0,0.52,0.0,0.0,0.0,-1.0,0.0,0.0
4,12,51,Espresso,Sabrina Carpenter,Island Records,17,14,3,35,-0.03,-0.21,-0.09,3,2,2,33,-0.02,-0.5,-0.02,39,48,3,35,0.18,0.19,0.48,0,0,0,0,0.0,0.0,0.0,35,30,3,34,-0.05,-0.17,0.11,25,33,1,35,0.04,0.24,0.05,6997850,0,1,1,1,0,0,5,radio,2.4,0.11,0.29,0.22,-0.72,0.0,0.0,0.45,0.87,0.65,-0.72
4,12,51,Sleigh Ride,The Ronettes,Legacy Recordings,18,23,8,31,0.05,0.22,-0.14,0,0,0,0,0.0,0.0,-0.02,15,15,8,35,0.0,0.0,-0.54,0,0,0,0,0.0,0.0,0.0,43,77,18,17,0.34,0.44,0.1,24,31,10,38,0.04,0.23,-0.17,7022470,0,0,0,1,0,0,4,streaming,14.17,-0.15,0.17,0.31,0.0,0.0,0.0,0.69,0.0,0.0,0.0
4,12,51,That's So True,Gracie Abrams,"Gracie Abrams, under exclusive license to Interscope Records",19,16,6,8,-0.03,-0.19,-0.04,45,0,45,1,0.12,0.0,0.12,17,13,1,8,-0.08,-0.31,-0.06,0,0,0,0,0.0,0.0,0.0,22,17,1,7,-0.05,-0.29,0.09,9,8,1,8,-0.0,-0.12,-0.0,10886146,0,1,0,1,0,0,5,spotify,-0.9,0.03,0.33,0.18,0.56,0.0,0.0,0.72,0.0,1.0,0.0
4,12,51,APT.,ROSE & Bruno Mars,Atlantic Records,20,17,8,8,-0.03,-0.18,-0.08,20,26,20,4,0.12,0.23,0.06,20,20,2,8,0.0,0.0,0.0,3,3,2,8,0.0,0.0,0.04,49,48,23,7,-0.01,-0.02,-0.03,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,5,sales,2.67,-0.0,0.19,0.0,0.0,-0.28,-0.28,0.0,1.0,-0.33,0.8
4,12,51,It's Beginning To Look A Lot Like Christmas,Michael Buble,Reprise,21,24,19,22,0.03,0.12,-0.74,0,0,0,0,0.0,0.0,0.0,16,16,11,25,0.0,0.0,-0.64,0,0,0,0,0.0,0.0,0.0,26,55,6,30,0.29,0.53,-0.16,31,38,7,53,0.04,0.18,-0.09,6311786,0,0,0,1,0,0,4,streaming,11.83,-0.41,0.13,0.11,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4,12,51,Feliz Navidad,Jose Feliciano,RCA Records Label,22,25,6,35,0.03,0.12,-0.13,25,25,16,35,0.0,0.0,-0.14,18,23,7,33,0.1,0.22,-0.42,0,0,0,0,0.0,0.0,0.0,80,0,25,16,0.21,0.0,0.21,28,32,8,42,0.02,0.12,-0.18,6548543,0,0,1,1,0,0,5,streaming,9.0,-0.13,0.29,0.66,0.14,0.0,0.0,0.0,-1.0,0.0,0.0
4,12,51,Lose Control,Teddy Swims,Warner Records,23,15,1,70,-0.08,-0.53,-0.09,10,10,1,53,0.0,0.0,0.0,29,29,3,55,0.0,0.0,0.12,13,10,1,74,-0.12,-0.3,-0.12,41,32,15,49,-0.09,-0.28,-0.02,53,63,10,57,0.05,0.16,0.17,5238995,0,0,0,1,0,0,6,radio,-6.0,0.01,0.16,0.14,-0.38,-0.06,0.32,0.66,0.05,-0.2,-0.11
4,12,51,I Had Some Help,Post Malone Featuring Morgan Wallen,Mercury Records / Republic Records,24,18,1,31,-0.06,-0.33,-0.09,8,9,1,32,0.02,0.11,0.02,34,38,1,31,0.08,0.11,0.34,0,0,0,0,0.0,0.0,0.0,33,24,2,31,-0.09,-0.38,0.04,32,43,1,31,0.06,0.26,0.1,6243120,1,0,0,1,0,0,5,radio,0.1,0.08,0.23,0.17,-0.52,0.0,0.0,0.36,0.82,0.07,-0.15
4,12,51,Taste,Sabrina Carpenter,Island Records,25,21,2,16,-0.04,-0.19,-0.06,4,6,4,13,0.04,0.33,0.04,49,0,1,15,0.04,0.0,0.04,0,0,0,0,0.0,0.0,0.0,53,37,1,16,-0.16,-0.43,0.02,29,34,1,16,0.02,0.15,0.07,6464238,0,1,1,1,0,0,5,radio,-1.9,0.02,0.37,0.38,-0.9,0.0,0.0,0.09,0.39,0.0,0.0
4,12,51,Beautiful Things,Benson Boone,"Night Street Records, Inc./Warner Records Inc.",26,26,2,47,0.0,0.0,0.01,11,11,2,43,0.0,0.0,0.0,44,49,1,47,0.1,0.1,0.48,22,16,1,47,-0.24,-0.38,-0.56,59,46,2,47,-0.13,-0.28,-0.03,45,60,1,47,0.08,0.25,0.18,5474685,0,0,0,1,0,0,6,radio,-4.88,0.02,0.32,0.36,-0.66,0.0,0.66,0.62,0.15,-0.08,-0.08
4,12,51,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,Unknown,27,31,12,25,0.04,0.13,-0.66,0,0,0,0,0.0,0.0,0.0,19,24,5,30,0.1,0.21,-0.44,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,2,streaming,7.0,-0.55,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Run Rudolph Run,Chuck Berry,Geffen*,28,36,10,24,0.08,0.22,-0.57,0,0,0,0,0.0,0.0,0.0,22,27,6,28,0.1,0.19,-0.38,0,0,0,0,0.0,0.0,0.0,51,84,19,15,0.33,0.39,0.16,37,55,22,38,0.09,0.33,-0.29,6081209,0,0,0,1,0,0,4,streaming,15.0,-0.27,0.22,0.32,0.0,0.0,0.0,0.91,0.0,0.0,0.0
4,12,51,Timeless,The Weeknd & Playboi Carti,XO / Republic Records,29,27,3,11,-0.02,-0.07,-0.07,16,16,16,9,0.0,0.0,-0.02,35,36,1,11,0.02,0.03,0.16,0,0,0,0,0.0,0.0,0.0,14,20,1,11,0.06,0.3,0.2,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,4,apple,2.0,0.07,0.26,0.0,-0.38,0.0,0.0,0.0,0.24,0.0,0.0
4,12,51,Too Sweet,Hozier,Rubyworks / Universal-Island Records Ltd,30,28,1,38,-0.02,-0.07,-0.05,6,5,1,35,-0.02,-0.2,-0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,99,71,5,35,-0.28,-0.39,-0.31,69,86,1,38,0.08,0.2,0.14,4719520,0,0,0,1,0,0,4,radio,-5.88,-0.06,0.37,0.64,0.0,0.0,0.0,0.15,0.09,-0.52,0.23
4,12,51,Christmas (Baby Please Come Home),Darlene Love,Legacy Recordings,31,38,15,24,0.07,0.18,-0.56,0,0,0,0,0.0,0.0,0.0,25,31,8,27,0.12,0.19,-0.28,0,0,0,0,0.0,0.0,0.0,58,86,20,17,0.28,0.33,0.13,41,54,19,29,0.06,0.24,-0.34,5836403,0,0,0,1,0,0,4,streaming,13.38,-0.26,0.25,0.38,0.0,0.0,0.0,0.91,0.0,0.0,0.0
4,12,51,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,Unknown,32,40,12,37,0.08,0.2,-0.53,0,0,0,0,0.0,0.0,0.0,24,28,10,26,0.08,0.14,-0.38,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,2,streaming,8.0,-0.46,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,Unknown,33,37,16,16,0.04,0.11,-0.6,0,0,0,0,0.0,0.0,-0.1,27,34,15,17,0.14,0.21,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,2,streaming,9.0,-0.3,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Love Somebody,Morgan Wallen,Big Loud Records / Mercury Records / Republic Records,34,30,1,8,-0.04,-0.13,-0.02,15,17,15,7,0.04,0.12,-0.06,48,41,1,8,-0.14,-0.17,0.14,15,8,1,8,-0.28,-0.88,-0.48,27,25,1,8,-0.02,-0.08,0.16,94,81,3,8,-0.06,-0.16,0.1,3967062,0,0,0,1,0,0,6,radio,-8.42,-0.03,0.26,-0.2,-0.66,-0.36,0.3,0.16,0.24,-0.04,-0.3
4,12,51,"Good Luck, Babe!",Chappell Roan,Chappell Roan PS/ Island,35,34,4,36,-0.01,-0.03,-0.01,19,19,7,26,0.0,0.0,0.0,38,44,4,34,0.12,0.14,0.28,0,0,0,0,0.0,0.0,0.0,65,53,7,27,-0.12,-0.23,0.02,20,24,1,36,0.02,0.17,0.01,7768269,0,0,0,1,0,0,5,radio,0.25,0.08,0.3,0.55,-0.38,0.0,0.0,-0.18,0.67,0.38,0.62
4,12,51,Sticky,"Tyler, The Creator Featuring GloRilla, Sexyy Red & Lil Wayne",Columbia,36,33,10,7,-0.03,-0.09,0.04,0,0,0,0,0.0,0.0,0.0,28,25,1,7,-0.06,-0.12,0.06,0,0,0,0,0.0,0.0,0.0,11,12,1,6,0.01,0.08,0.12,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,3,apple,-2.67,0.07,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Not Like Us,Kendrick Lamar,"Kendrick Lamar, under exclusive license to Interscope Records",37,35,1,32,-0.02,-0.06,0.03,18,18,7,31,0.0,0.0,0.08,41,50,1,32,0.18,0.18,0.48,0,0,0,0,0.0,0.0,0.36,25,22,1,31,-0.03,-0.14,0.02,39,49,1,32,0.05,0.2,0.11,6045843,0,1,0,1,0,0,5,radio,4.5,0.18,0.27,0.05,-0.46,0.0,0.0,0.41,0.08,-0.0,-0.29
4,12,51,Deck The Halls,Nat King Cole,CAPITOL CATALOG MKT (C92),38,43,16,15,0.05,0.12,-0.53,0,0,0,0,0.0,0.0,0.0,26,33,13,22,0.14,0.21,-0.22,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,56,23,16,0.05,0.18,-0.27,5444290,0,0,0,1,0,0,3,streaming,8.0,-0.34,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,Columbia/Legacy,39,44,21,22,0.05,0.11,-0.52,0,0,0,0,0.0,0.0,0.0,33,39,14,24,0.12,0.15,-0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,2,streaming,8.5,-0.32,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Stargazing,Myles Smith,RCA Records Label,40,42,20,31,0.02,0.05,0.08,2,3,2,14,0.02,0.33,0.0,0,0,0,0,0.0,0.0,0.0,19,0,10,19,0.28,0.0,0.28,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,1,0,0,3,radio,10.67,0.18,0.32,0.0,0.0,0.0,0.72,0.0,0.0,0.04,-0.19
4,12,51,Whatchu Kno About Me,GloRilla & Sexyy Red,CMG/Interscope Records,41,39,17,9,-0.02,-0.05,0.08,27,35,27,5,0.16,0.23,0.2,0,0,0,0,0.0,0.0,0.38,0,0,0,0,0.0,0.0,0.0,18,13,2,9,-0.05,-0.38,0.06,61,48,32,8,-0.06,-0.27,0.02,4973303,1,0,0,1,0,0,4,apple,0.62,0.15,0.22,-0.12,0.0,0.0,0.0,-0.34,0.98,0.0,0.0
4,12,51,Blue Christmas,Elvis Presley,RCA Victor,42,0,18,14,0.59,0.0,0.52,0,0,0,0,0.0,0.0,0.0,32,45,17,18,0.26,0.29,0.22,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.01,48,62,17,40,0.07,0.23,0.02,5424715,0,0,0,1,0,0,3,streaming,30.67,0.19,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Who,Jimin,BIGHIT MUSIC,43,47,12,21,0.04,0.09,-0.05,0,0,0,0,0.0,0.0,0.0,30,35,18,21,0.1,0.14,-0.06,23,13,1,8,-0.4,-0.77,-0.92,0,0,0,0,0.0,0.0,0.0,17,17,2,21,0.0,0.0,-0.02,8478731,0,0,0,1,0,0,4,spotify,-8.67,-0.26,0.38,0.0,0.0,0.32,0.0,0.0,0.0,-0.62,0.0
4,12,51,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,Unknown,44,0,20,10,0.57,0.0,0.47,0,0,0,0,0.0,0.0,0.0,31,42,18,18,0.22,0.26,0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.4,0,0,0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,2,streaming,39.5,0.06,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Little Saint Nick,The Beach Boys,Unknown,45,0,25,9,0.56,0.0,0.5,0,0,0,0,0.0,0.0,0.0,36,0,21,18,0.3,0.0,0.22,0,0,0,0,0.0,0.0,0.0,86,0,34,10,0.15,0.0,-0.14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,3,streaming,33.67,0.19,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Wonderful Christmastime,Paul McCartney,Unknown,46,0,26,14,0.55,0.0,0.45,0,0,0,0,0.0,0.0,0.0,47,0,23,18,0.08,0.0,-0.04,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.43,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,2,hot100,31.5,-0.01,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Happy Holiday / The Holiday Season,Andy Williams,Columbia/Legacy,47,0,18,20,0.54,0.0,0.48,0,0,0,0,0.0,0.0,0.0,46,0,14,24,0.1,0.0,0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,144,142,54,17,-0.01,-0.01,-0.08,3104658,1,1,1,1,0,0,3,streaming,21.0,0.15,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Christmastime Is Here,Vince Guaraldi Trio,Fantasy Records,48,0,39,5,0.53,0.0,-0.09,0,0,0,0,0.0,0.0,0.0,37,0,26,10,0.28,0.0,0.16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,65,32,31,0.06,0.2,-0.02,5324407,0,0,0,1,0,0,3,streaming,29.17,0.02,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,Please Please Please,Sabrina Carpenter,Island Records,49,50,1,27,0.01,0.02,0.13,36,27,7,24,-0.18,-0.33,-0.1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,50,41,1,27,-0.09,-0.22,0.06,43,59,1,27,0.08,0.27,0.18,5562061,0,1,1,1,0,0,4,radio,-4.5,0.07,0.3,0.29,0.0,0.0,0.0,0.7,-0.03,-0.3,-0.09
4,12,51,I Am Not Okay,Jelly Roll,BBR Music Group/Jelly Roll,50,49,14,26,-0.01,-0.02,0.11,7,7,7,23,0.0,0.0,-0.02,0,0,0,0,0.0,0.0,0.0,16,7,2,26,-0.36,-1.29,-0.4,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,3,radio,-18.5,-0.1,0.29,0.0,0.0,0.0,0.5,0.0,-0.45,-0.15,-0.19
4,12,51,Sailor Song,Gigi Perez,Gigi Perez PS/ Island,51,51,22,17,0.0,0.0,0.11,0,0,0,0,0.0,0.0,0.0,42,47,11,14,0.1,0.11,0.42,0,0,0,0,0.0,0.0,0.0,74,70,32,7,-0.04,-0.06,0.28,15,11,3,20,-0.02,-0.36,-0.04,9075917,0,0,0,1,0,0,4,spotify,1.33,0.19,0.38,0.66,0.0,0.0,0.0,0.62,0.0,0.0,0.0
4,12,51,Hey Now,Kendrick Lamar Featuring Dody6,"pgLang, under exclusive license to Interscope Records",52,32,5,3,-0.2,-0.62,0.07,0,0,0,0,0.0,0.0,0.0,40,19,5,3,-0.42,-1.11,-0.14,0,0,0,0,0.0,0.0,0.0,4,4,4,3,0.0,0.0,-0.53,40,18,5,3,-0.11,-1.22,-0.05,5908727,1,0,1,1,0,0,4,apple,-24.33,-0.16,0.33,-0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,12,51,High Road,Koe Wetzel & Jessie Murph,Columbia,53,55,22,27,0.02,0.04,0.06,12,13,12,11,0.02,0.08,-0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,1,0,0,2,radio,2.0,0.02,0.22,0.0,0.0,0.0,0.0,0.07,0.0,-1.0,0.0
