date,rank,track,artist,str_last_week,str_peak,str_woc
3/2/2024,19,Greedy,Tate McRae,25,6,23
3/2/2024,20,Fast Car,Luke Combs,22,2,43
3/2/2024,21,Wild Ones,Jessie Murph & Jelly Roll,26,17,14
3/2/2024,22,Breathe,Yeat,-,22,1
3/2/2024,23,Made For Me,Muni Long,31,19,5
3/2/2024,24,Praise Jah In The Moonlight,YG Marley,43,24,3
3/2/2024,25,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,35,8,16
3/2/2024,26,Pretty Little Poison,Warren Zeiders,41,26,11
3/2/2024,27,End Of Beginning,Djo,-,27,1
3/2/2024,28,Flowers,Miley Cyrus,33,1,39
3/2/2024,29,Burn,¥$: Ye & Ty Dolla $ign,18,18,2
3/2/2024,30,Where The Wild Things Are,Luke Combs,49,30,5
3/2/2024,31,My Love Mine All Mine,Mitski,38,14,18
3/2/2024,32,La Victima,Xavi,37,21,8
3/2/2024,33,Dial Drunk,Noah Kahan With Post Malone,28,13,24
3/2/2024,34,Get In With Me,BossMan Dlow,36,34,2
3/2/2024,35,Fuk Sumn,¥$: Ye & Ty Dolla $ign,10,10,2
3/2/2024,36,16 Carriages,Beyonce,27,27,2
3/2/2024,37,Paint The Town Red,Doja Cat,44,1,27
3/2/2024,38,Agora Hills,Doja Cat,42,8,21
3/2/2024,39,One Call,Rich Amiri,48,39,3
3/2/2024,40,Yeah,Usher Featuring Lil Jon & Ludacris,21,21,2
3/2/2024,41,Back To Me,¥$: Ye & Ty Dolla $ign,11,11,2
3/2/2024,42,You Proof,Morgan Wallen,-,5,78
3/2/2024,43,Vampire,Olivia Rodrigo,39,1,29
3/2/2024,44,Contigo,Karol G & Tiesto,-,44,1
3/2/2024,45,Wasted On You,Morgan Wallen,-,3,97
3/2/2024,46,Water,Tyla,47,17,16
3/2/2024,47,The Painter,Cody Johnson,-,47,1
3/2/2024,48,Truck Bed,HARDY,-,48,2
3/2/2024,49,Exes,Tate McRae,-,21,8
3/2/2024,50,Tennessee Whiskey,Chris Stapleton,-,16,86
3/9/2024,1,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,2,1,3
3/9/2024,2,Saturn,SZA,-,2,1
3/9/2024,3,Texas Hold 'Em,Beyonce,1,1,3
3/9/2024,4,Beautiful Things,Benson Boone,3,1,6
3/9/2024,5,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,4,1,27
3/9/2024,6,Lose Control,Teddy Swims,5,4,14
3/9/2024,7,Lovin On Me,Jack Harlow,6,1,16
3/9/2024,8,Redrum,21 Savage,8,3,7
3/9/2024,9,Stick Season,Noah Kahan,7,3,19
3/9/2024,10,Whatever She Wants,Bryson Tiller,15,10,2
3/9/2024,11,Last Night,Morgan Wallen,10,1,57
3/9/2024,12,Snooze,SZA,9,4,61
3/9/2024,13,Cruel Summer,Taylor Swift,11,1,45
3/9/2024,14,Something In The Orange,Zach Bryan,13,3,96
3/9/2024,15,Thinkin' Bout Me,Morgan Wallen,18,6,50
3/9/2024,16,Never Lose Me,Flo Milli,12,7,9
3/9/2024,17,La Diabla,Xavi,14,7,9
3/9/2024,18,End Of Beginning,Djo,27,18,2
3/9/2024,19,Praise Jah In The Moonlight,YG Marley,24,19,4
3/9/2024,20,Wild Ones,Jessie Murph & Jelly Roll,21,17,15
3/9/2024,21,Fast Car,Luke Combs,20,2,44
3/9/2024,22,Greedy,Tate McRae,19,6,24
3/9/2024,23,Made For Me,Muni Long,23,19,6
3/9/2024,24,Breathe,Yeat,22,22,2
3/9/2024,25,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,25,8,17
3/9/2024,26,Where The Wild Things Are,Luke Combs,30,26,6
3/9/2024,27,Pretty Little Poison,Warren Zeiders,26,26,12
3/9/2024,28,Vampire,Olivia Rodrigo,43,1,30
3/9/2024,29,You Proof,Morgan Wallen,42,5,79
3/9/2024,30,Get In With Me,BossMan Dlow,34,30,3
3/9/2024,31,Dial Drunk,Noah Kahan With Post Malone,33,13,25
3/9/2024,32,"Yes, And?",Ariana Grande,16,1,6
3/9/2024,33,My Love Mine All Mine,Mitski,31,14,19
3/9/2024,34,Holy Smokes,Bailey Zimmerman,-,34,1
3/9/2024,35,La Victima,Xavi,32,21,9
3/9/2024,36,Wasted On You,Morgan Wallen,45,3,98
3/9/2024,37,Flowers,Miley Cyrus,28,1,40
3/9/2024,38,FE!N,Travis Scott Featuring Playboi Carti,-,2,6
3/9/2024,39,Agora Hills,Doja Cat,38,8,22
3/9/2024,40,The Painter,Cody Johnson,47,40,2
3/9/2024,41,Paint The Town Red,Doja Cat,37,1,28
3/9/2024,42,Truck Bed,HARDY,48,42,3
3/9/2024,43,Water,Tyla,46,17,17
3/9/2024,44,One Call,Rich Amiri,39,39,4
3/9/2024,45,Tennessee Whiskey,Chris Stapleton,50,16,87
3/9/2024,46,Old Days,Lil Durk,-,46,1
3/9/2024,47,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,-,1,13
3/9/2024,48,Burn,¥$: Ye & Ty Dolla $ign,29,18,3
3/9/2024,49,Hey Driver,Zach Bryan Featuring The War And Treaty,-,5,10
3/9/2024,50,I Know ?,Travis Scott,-,5,21
3/16/2024,1,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,1,1,4
3/16/2024,2,Beautiful Things,Benson Boone,4,1,7
3/16/2024,3,Lose Control,Teddy Swims,6,3,15
3/16/2024,4,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,5,1,28
3/16/2024,5,Texas Hold 'Em,Beyonce,3,1,4
3/16/2024,6,Saturn,SZA,2,2,2
3/16/2024,7,Redrum,21 Savage,8,3,8
3/16/2024,8,Lovin On Me,Jack Harlow,7,1,17
3/16/2024,9,Whatever She Wants,Bryson Tiller,10,9,3
3/16/2024,10,Stick Season,Noah Kahan,9,3,20
3/16/2024,11,Last Night,Morgan Wallen,11,1,58
3/16/2024,12,End Of Beginning,Djo,18,12,3
3/16/2024,13,Something In The Orange,Zach Bryan,14,3,97
3/16/2024,14,Snooze,SZA,12,4,62
3/16/2024,15,Cruel Summer,Taylor Swift,13,1,46
3/16/2024,16,Thinkin' Bout Me,Morgan Wallen,15,6,51
3/16/2024,17,Greedy,Tate McRae,22,6,25
3/16/2024,18,Never Lose Me,Flo Milli,16,7,10
3/16/2024,19,Wild Ones,Jessie Murph & Jelly Roll,20,17,16
3/16/2024,20,Fast Car,Luke Combs,21,2,45
3/16/2024,21,Where The Wild Things Are,Luke Combs,26,21,7
3/16/2024,22,Made For Me,Muni Long,23,19,7
3/16/2024,23,Praise Jah In The Moonlight,YG Marley,19,19,5
3/16/2024,24,La Diabla,Xavi,17,7,10
3/16/2024,25,FE!N,Travis Scott Featuring Playboi Carti,38,2,7
3/16/2024,26,Breathe,Yeat,24,22,3
3/16/2024,27,Yeah Glo!,GloRilla,-,27,1
3/16/2024,28,Like What (Freestyle),Cardi B,-,28,1
3/16/2024,29,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,25,8,18
3/16/2024,30,You Proof,Morgan Wallen,29,5,80
3/16/2024,31,My Love Mine All Mine,Mitski,33,14,20
3/16/2024,32,Pretty Little Poison,Warren Zeiders,27,26,13
3/16/2024,33,Vampire,Olivia Rodrigo,28,1,31
3/16/2024,34,Agora Hills,Doja Cat,39,8,23
3/16/2024,35,Wasted On You,Morgan Wallen,36,3,99
3/16/2024,36,Get In With Me,BossMan Dlow,30,30,4
3/16/2024,37,"Yes, And?",Ariana Grande,32,1,7
3/16/2024,38,Flowers,Miley Cyrus,37,1,41
3/16/2024,39,Truck Bed,HARDY,42,39,4
3/16/2024,40,Water,Tyla,43,17,18
3/16/2024,41,One Call,Rich Amiri,44,39,5
3/16/2024,42,Tennessee Whiskey,Chris Stapleton,45,16,88
3/16/2024,43,The Painter,Cody Johnson,40,40,3
3/16/2024,44,Dial Drunk,Noah Kahan With Post Malone,31,13,26
3/16/2024,45,Paint The Town Red,Doja Cat,41,1,29
3/16/2024,46,I Know ?,Travis Scott,50,5,22
3/16/2024,47,La Victima,Xavi,35,21,10
3/16/2024,48,Tu Name,Fuerza Regida,-,48,1
3/16/2024,49,Dreams,Fleetwood Mac,-,6,14
3/16/2024,50,Surround Sound,JID Featuring 21 Savage & Baby Tate,-,29,6
3/23/2024,1,We Can't Be Friends (Wait For Your Love),Ariana Grande,-,1,1
3/23/2024,2,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,1,1,5
3/23/2024,3,Beautiful Things,Benson Boone,2,1,8
3/23/2024,4,Lose Control,Teddy Swims,3,3,16
3/23/2024,5,Act II: Date @ 8,4batz Featuring Drake,-,5,4
3/23/2024,6,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,4,1,29
3/23/2024,7,The Boy Is Mine,Ariana Grande,-,7,1
3/23/2024,8,"Yes, And?",Ariana Grande,37,1,8
3/23/2024,9,Supernatural,Ariana Grande,-,9,1
3/23/2024,10,Saturn,SZA,6,2,3
3/23/2024,11,Eternal Sunshine,Ariana Grande,-,11,1
3/23/2024,12,End Of Beginning,Djo,12,12,4
3/23/2024,13,Bye,Ariana Grande,-,13,1
3/23/2024,14,Whatever She Wants,Bryson Tiller,9,9,4
3/23/2024,15,Texas Hold 'Em,Beyonce,5,1,5
3/23/2024,16,Lovin On Me,Jack Harlow,8,1,18
3/23/2024,17,Don't Wanna Break Up Again,Ariana Grande,-,17,1
3/23/2024,18,True Story,Ariana Grande,-,18,1
3/23/2024,19,Redrum,21 Savage,7,3,9
3/23/2024,20,Stick Season,Noah Kahan,10,3,21
3/23/2024,21,Last Night,Morgan Wallen,11,1,59
3/23/2024,22,Imperfect For You,Ariana Grande,-,22,1
3/23/2024,23,Something In The Orange,Zach Bryan,13,3,98
3/23/2024,24,Intro (End Of The World),Ariana Grande,-,24,1
3/23/2024,25,Snooze,SZA,14,4,63
3/23/2024,26,Thinkin' Bout Me,Morgan Wallen,16,6,52
3/23/2024,27,I Wish I Hated You,Ariana Grande,-,27,1
3/23/2024,28,Cruel Summer,Taylor Swift,15,1,47
3/23/2024,29,Greedy,Tate McRae,17,6,26
3/23/2024,30,Never Lose Me,Flo Milli,18,7,11
3/23/2024,31,Yeah Glo!,GloRilla,27,27,2
3/23/2024,32,Wild Ones,Jessie Murph & Jelly Roll,19,17,17
3/23/2024,33,Fast Car,Luke Combs,20,2,46
3/23/2024,34,FE!N,Travis Scott Featuring Playboi Carti,25,2,8
3/23/2024,35,La Diabla,Xavi,24,7,11
3/23/2024,36,Made For Me,Muni Long,22,19,8
3/23/2024,37,Ordinary Things,Ariana Grande Featuring Nonna,-,37,1
3/23/2024,38,Where The Wild Things Are,Luke Combs,21,21,8
3/23/2024,39,Praise Jah In The Moonlight,YG Marley,23,19,6
3/23/2024,40,You Proof,Morgan Wallen,30,5,81
3/23/2024,41,Breathe,Yeat,26,22,4
3/23/2024,42,Wasted On You,Morgan Wallen,35,3,100
3/23/2024,43,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,29,8,19
3/23/2024,44,Agora Hills,Doja Cat,34,8,24
3/23/2024,45,My Love Mine All Mine,Mitski,31,14,21
3/23/2024,46,Truck Bed,HARDY,39,39,5
3/23/2024,47,Vampire,Olivia Rodrigo,33,1,32
3/23/2024,48,Get In With Me,BossMan Dlow,36,30,5
3/23/2024,49,What Was I Made For?,Billie Eilish,-,7,18
3/23/2024,50,Water,Tyla,40,17,19
3/30/2024,1,We Can't Be Friends (Wait For Your Love),Ariana Grande,1,1,2
3/30/2024,2,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,2,1,6
3/30/2024,3,Beautiful Things,Benson Boone,3,1,9
3/30/2024,4,Lose Control,Teddy Swims,4,3,17
3/30/2024,5,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,6,1,30
3/30/2024,6,End Of Beginning,Djo,12,6,5
3/30/2024,7,Never Lose Me,Flo Milli,30,7,12
3/30/2024,8,Act II: Date @ 8,4batz Featuring Drake,5,5,5
3/30/2024,9,Get It Sexyy,Sexyy Red,-,9,1
3/30/2024,10,Saturn,SZA,10,2,4
3/30/2024,11,Lovin On Me,Jack Harlow,16,1,19
3/30/2024,12,Whatever She Wants,Bryson Tiller,14,9,5
3/30/2024,13,Texas Hold 'Em,Beyonce,15,1,6
3/30/2024,14,Last Night,Morgan Wallen,21,1,60
3/30/2024,15,Stick Season,Noah Kahan,20,3,22
3/30/2024,16,Redrum,21 Savage,19,3,10
3/30/2024,17,Something In The Orange,Zach Bryan,23,3,99
3/30/2024,18,Enough (Miami),Cardi B,-,18,1
3/30/2024,19,Thinkin' Bout Me,Morgan Wallen,26,6,53
3/30/2024,20,The Boy Is Mine,Ariana Grande,7,7,2
3/30/2024,21,Cruel Summer,Taylor Swift,28,1,48
3/30/2024,22,Snooze,SZA,25,4,64
3/30/2024,23,Yeah Glo!,GloRilla,31,23,3
3/30/2024,24,Greedy,Tate McRae,29,6,27
3/30/2024,25,"Yes, And?",Ariana Grande,8,1,9
3/30/2024,26,Supernatural,Ariana Grande,9,9,2
3/30/2024,27,Wild Ones,Jessie Murph & Jelly Roll,32,17,18
3/30/2024,28,Fast Car,Luke Combs,33,2,47
3/30/2024,29,Eternal Sunshine,Ariana Grande,11,11,2
3/30/2024,30,FE!N,Travis Scott Featuring Playboi Carti,34,2,9
3/30/2024,31,La Diabla,Xavi,35,7,12
3/30/2024,32,Where The Wild Things Are,Luke Combs,38,21,9
3/30/2024,33,Bye,Ariana Grande,13,13,2
3/30/2024,34,Made For Me,Muni Long,36,19,9
3/30/2024,35,You Proof,Morgan Wallen,40,5,82
3/30/2024,36,Prada Dem,Gunna Featuring Offset,-,36,1
3/30/2024,37,Man Made A Bar,Morgan Wallen Featuring Eric Church,-,12,6
3/30/2024,38,Wasted On You,Morgan Wallen,42,3,101
3/30/2024,39,Scared To Start,Michael Marcagi,-,39,1
3/30/2024,40,Get In With Me,BossMan Dlow,48,30,6
3/30/2024,41,Austin,Dasha,-,41,1
3/30/2024,42,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,43,8,20
3/30/2024,43,Breathe,Yeat,41,22,5
3/30/2024,44,Agora Hills,Doja Cat,44,8,25
3/30/2024,45,True Story,Ariana Grande,18,18,2
3/30/2024,46,Praise Jah In The Moonlight,YG Marley,39,19,7
3/30/2024,47,My Love Mine All Mine,Mitski,45,14,22
3/30/2024,48,Truck Bed,HARDY,46,39,6
3/30/2024,49,Bandit,Don Toliver,-,18,2
3/30/2024,50,Water,Tyla,50,17,20
4/6/2024,1,Like That,"Future, Metro Boomin & Kendrick Lamar",-,1,1
4/6/2024,2,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",-,2,1
4/6/2024,3,Too Sweet,Hozier,-,3,1
4/6/2024,4,Cinderella,"Future, Metro Boomin & Travis Scott",-,4,1
4/6/2024,5,We Don't Trust You,Future & Metro Boomin,-,5,1
4/6/2024,6,Young Metro,"Future, Metro Boomin & The Weeknd",-,6,1
4/6/2024,7,Beautiful Things,Benson Boone,3,1,10
4/6/2024,8,We Can't Be Friends (Wait For Your Love),Ariana Grande,1,1,3
4/6/2024,9,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,2,1,7
4/6/2024,10,Lose Control,Teddy Swims,4,3,18
4/6/2024,11,Ice Attack,Future & Metro Boomin,-,11,1
4/6/2024,12,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,5,1,31
4/6/2024,13,Slimed In,Future & Metro Boomin,-,13,1
4/6/2024,14,End Of Beginning,Djo,6,6,6
4/6/2024,15,Claustrophobic,Future & Metro Boomin,-,15,1
4/6/2024,16,Obsessed,Olivia Rodrigo,-,16,1
4/6/2024,17,Magic Don Juan (Princess Diana),Future & Metro Boomin,-,17,1
4/6/2024,18,Get It Sexyy,Sexyy Red,9,9,2
4/6/2024,19,Fried (She A Vibe),Future & Metro Boomin,-,19,1
4/6/2024,20,Runnin Outta Time,Future & Metro Boomin,-,20,1
4/6/2024,21,Texas Hold 'Em,Beyonce,13,1,7
4/6/2024,22,Stick Season,Noah Kahan,15,3,23
4/6/2024,23,Never Lose Me,Flo Milli,7,7,13
4/6/2024,24,Lovin On Me,Jack Harlow,11,1,20
4/6/2024,25,Whatever She Wants,Bryson Tiller,12,9,6
4/6/2024,26,Everyday Hustle,"Future, Metro Boomin & Rick Ross",-,26,1
4/6/2024,27,Saturn,SZA,10,2,5
4/6/2024,28,Last Night,Morgan Wallen,14,1,61
4/6/2024,29,Act II: Date @ 8,4batz Featuring Drake,8,5,6
4/6/2024,30,Something In The Orange,Zach Bryan,17,3,100
4/6/2024,31,Redrum,21 Savage,16,3,11
4/6/2024,32,Thinkin' Bout Me,Morgan Wallen,19,6,54
4/6/2024,33,GTA,Future & Metro Boomin,-,33,1
4/6/2024,34,Ain't No Love,Future & Metro Boomin,-,34,1
4/6/2024,35,Cruel Summer,Taylor Swift,21,1,49
4/6/2024,36,Snooze,SZA,22,4,65
4/6/2024,37,Slow It Down,Benson Boone,-,37,1
4/6/2024,38,Greedy,Tate McRae,24,6,28
4/6/2024,39,WTFYM,Future & Metro Boomin,-,39,1
4/6/2024,40,Seen It All,Future & Metro Boomin,-,40,1
4/6/2024,41,Yeah Glo!,GloRilla,23,23,4
4/6/2024,42,Fast Car,Luke Combs,28,2,48
4/6/2024,43,Enough (Miami),Cardi B,18,18,2
4/6/2024,44,So American,Olivia Rodrigo,-,44,1
4/6/2024,45,Austin,Dasha,41,41,2
4/6/2024,46,Water,Tyla,50,17,21
4/6/2024,47,Where The Wild Things Are,Luke Combs,32,21,10
4/6/2024,48,The Boy Is Mine,Ariana Grande,20,7,3
4/6/2024,49,Wild Ones,Jessie Murph & Jelly Roll,27,17,19
4/6/2024,50,Where My Twin @,Future & Metro Boomin,-,50,1
4/13/2024,1,Like That,"Future, Metro Boomin & Kendrick Lamar",1,1,2
4/13/2024,2,Too Sweet,Hozier,3,2,2
4/13/2024,3,Texas Hold 'Em,Beyonce,21,1,8
4/13/2024,4,II Most Wanted,Beyonce & Miley Cyrus,-,4,1
4/13/2024,5,Beautiful Things,Benson Boone,7,1,11
4/13/2024,6,Jolene,Beyonce,-,6,1
4/13/2024,7,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",2,2,2
4/13/2024,8,Lose Control,Teddy Swims,10,3,19
4/13/2024,9,We Can't Be Friends (Wait For Your Love),Ariana Grande,8,1,4
4/13/2024,10,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,12,1,32
4/13/2024,11,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,9,1,8
4/13/2024,12,Levii's Jeans,Beyonce & Post Malone,-,12,1
4/13/2024,13,I Like The Way You Kiss Me,Artemas,-,13,1
4/13/2024,14,Cinderella,"Future, Metro Boomin & Travis Scott",4,4,2
4/13/2024,15,Get It Sexyy,Sexyy Red,18,9,3
4/13/2024,16,Bodyguard,Beyonce,-,16,1
4/13/2024,17,End Of Beginning,Djo,14,6,7
4/13/2024,18,Blackbiird,"Beyonce, Tanner Adell, Brittney Spencer, Tiera Kennedy & Reyna Roberts",-,18,1
4/13/2024,19,Ameriican Requiem,Beyonce,-,19,1
4/13/2024,20,Spaghettii,"Beyonce, Linda Martell & Shaboozey",-,20,1
4/13/2024,21,Saturn,SZA,27,2,6
4/13/2024,22,Daughter,Beyonce,-,22,1
4/13/2024,23,16 Carriages,Beyonce,-,23,3
4/13/2024,24,Last Night,Morgan Wallen,28,1,62
4/13/2024,25,Young Metro,"Future, Metro Boomin & The Weeknd",6,6,2
4/13/2024,26,Stick Season,Noah Kahan,22,3,24
4/13/2024,27,Something In The Orange,Zach Bryan,30,3,101
4/13/2024,28,Whatever She Wants,Bryson Tiller,25,9,7
4/13/2024,29,Ya Ya,Beyonce,-,29,1
4/13/2024,30,Lovin On Me,Jack Harlow,24,1,21
4/13/2024,31,Never Lose Me,Flo Milli,23,7,14
4/13/2024,32,Thinkin' Bout Me,Morgan Wallen,32,6,55
4/13/2024,33,We Don't Trust You,Future & Metro Boomin,5,5,2
4/13/2024,34,Protector,Beyonce & Rumi Carter,-,34,1
4/13/2024,35,Act II: Date @ 8,4batz Featuring Drake,29,5,7
4/13/2024,36,Redrum,21 Savage,31,3,12
4/13/2024,37,Tyrant,Beyonce & Dolly Parton,-,37,1
4/13/2024,38,Cruel Summer,Taylor Swift,35,1,50
4/13/2024,39,Riiverdance,Beyonce,-,39,1
4/13/2024,40,Alliigator Tears,Beyonce,-,40,1
4/13/2024,41,Snooze,SZA,36,4,66
4/13/2024,42,Obsessed,Olivia Rodrigo,16,16,2
4/13/2024,43,My Rose,Beyonce,-,43,1
4/13/2024,44,Slow It Down,Benson Boone,37,37,2
4/13/2024,45,Greedy,Tate McRae,38,6,29
4/13/2024,46,Just For Fun,Beyonce & Willie Jones,-,46,1
4/13/2024,47,Fast Car,Luke Combs,42,2,49
4/13/2024,48,II Hands II Heaven,Beyonce,-,48,1
4/13/2024,49,Where The Wild Things Are,Luke Combs,47,21,11
4/13/2024,50,Sweet * Honey * Buckiin',Beyonce & Shaboozey,-,50,1
4/20/2024,1,Like That,"Future, Metro Boomin & Kendrick Lamar",1,1,3
4/20/2024,2,Too Sweet,Hozier,2,2,3
4/20/2024,3,Beautiful Things,Benson Boone,5,1,12
4/20/2024,4,7 Minute Drill,J. Cole,-,4,1
4/20/2024,5,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",7,2,3
4/20/2024,6,Lose Control,Teddy Swims,8,3,20
4/20/2024,7,Texas Hold 'Em,Beyonce,3,1,9
4/20/2024,8,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,10,1,33
4/20/2024,9,I Like The Way You Kiss Me,Artemas,13,9,2
4/20/2024,10,Crocodile Tearz,J. Cole,-,10,1
4/20/2024,11,Wanna Be,GloRilla & Megan Thee Stallion,-,11,1
4/20/2024,12,We Can't Be Friends (Wait For Your Love),Ariana Grande,9,1,5
4/20/2024,13,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,11,1,9
4/20/2024,14,Get It Sexyy,Sexyy Red,15,9,4
4/20/2024,15,Saturn,SZA,21,2,7
4/20/2024,16,Huntin' Wabbitz,J. Cole,-,16,1
4/20/2024,17,Stick Season,Noah Kahan,26,3,25
4/20/2024,18,Pricey,"J. Cole Featuring Ari Lennox, Young Dro & Gucci Mane",-,18,1
4/20/2024,19,Last Night,Morgan Wallen,24,1,63
4/20/2024,20,End Of Beginning,Djo,17,6,8
4/20/2024,21,Thinkin' Bout Me,Morgan Wallen,32,6,56
4/20/2024,22,H.Y.B.,J. Cole Featuring Bas & Central Cee,-,22,1
4/20/2024,23,II Most Wanted,Beyonce & Miley Cyrus,4,4,2
4/20/2024,24,Cinderella,"Future, Metro Boomin & Travis Scott",14,4,3
4/20/2024,25,Something In The Orange,Zach Bryan,27,3,102
4/20/2024,26,Ready '24,J. Cole Featuring Cam'Ron,-,26,1
4/20/2024,27,Austin,Dasha,-,27,3
4/20/2024,28,Whatever She Wants,Bryson Tiller,28,9,8
4/20/2024,29,Slow It Down,Benson Boone,44,29,3
4/20/2024,30,Lovin On Me,Jack Harlow,30,1,22
4/20/2024,31,Never Lose Me,Flo Milli,31,7,15
4/20/2024,32,Cruel Summer,Taylor Swift,38,1,51
4/20/2024,33,Redrum,21 Savage,36,3,13
4/20/2024,34,Gata Only,FloyyMenor X Cris Mj,-,34,1
4/20/2024,35,Snooze,SZA,41,4,67
4/20/2024,36,Yeah Glo!,GloRilla,-,23,5
4/20/2024,37,Greedy,Tate McRae,45,6,30
4/20/2024,38,Act II: Date @ 8,4batz Featuring Drake,35,5,8
4/20/2024,39,Where The Wild Things Are,Luke Combs,49,21,12
4/20/2024,40,FE!N,Travis Scott Featuring Playboi Carti,-,2,10
4/20/2024,41,Stickz N Stonez,J. Cole,-,41,1
4/20/2024,42,Jolene,Beyonce,6,6,2
4/20/2024,43,Fast Car,Luke Combs,47,2,50
4/20/2024,44,Young Metro,"Future, Metro Boomin & The Weeknd",25,6,3
4/20/2024,45,Scared To Start,Michael Marcagi,-,39,2
4/20/2024,46,Wild Ones,Jessie Murph & Jelly Roll,-,17,20
4/20/2024,47,Fever,J. Cole,-,47,1
4/20/2024,48,Wasted On You,Morgan Wallen,-,3,102
4/20/2024,49,Pi,J. Cole Featuring Daylyt & Ab-Soul,-,49,1
4/20/2024,50,We Don't Trust You,Future & Metro Boomin,33,5,3
4/27/2024,1,Too Sweet,Hozier,2,1,4
4/27/2024,2,Like That,"Future, Metro Boomin & Kendrick Lamar",1,1,4
4/27/2024,3,Beautiful Things,Benson Boone,3,1,13
4/27/2024,4,Espresso,Sabrina Carpenter,-,4,1
4/27/2024,5,Lose Control,Teddy Swims,6,3,21
4/27/2024,6,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,8,1,34
4/27/2024,7,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",5,2,4
4/27/2024,8,I Like The Way You Kiss Me,Artemas,9,8,3
4/27/2024,9,Wanna Be,GloRilla & Megan Thee Stallion,11,9,2
4/27/2024,10,Texas Hold 'Em,Beyonce,7,1,10
4/27/2024,11,We Still Don't Trust You,"Future, Metro Boomin & The Weeknd",-,11,1
4/27/2024,12,We Can't Be Friends (Wait For Your Love),Ariana Grande,12,1,6
4/27/2024,13,Saturn,SZA,15,2,8
4/27/2024,14,Stick Season,Noah Kahan,17,3,26
4/27/2024,15,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,13,1,10
4/27/2024,16,Get It Sexyy,Sexyy Red,14,9,5
4/27/2024,17,Gata Only,FloyyMenor X Cris Mj,34,17,2
4/27/2024,18,Last Night,Morgan Wallen,19,1,64
4/27/2024,19,Something In The Orange,Zach Bryan,25,3,103
4/27/2024,20,Thinkin' Bout Me,Morgan Wallen,21,6,57
4/27/2024,21,End Of Beginning,Djo,20,6,9
4/27/2024,22,Austin,Dasha,27,22,4
4/27/2024,23,Lovin On Me,Jack Harlow,30,1,23
4/27/2024,24,Whatever She Wants,Bryson Tiller,28,9,9
4/27/2024,25,Cinderella,"Future, Metro Boomin & Travis Scott",24,4,4
4/27/2024,26,Cruel Summer,Taylor Swift,32,1,52
4/27/2024,27,Where The Wild Things Are,Luke Combs,39,21,13
4/27/2024,28,A Bar Song (Tipsy),Shaboozey,-,28,1
4/27/2024,29,Snooze,SZA,35,4,68
4/27/2024,30,Red Leather,"Future, Metro Boomin & J. Cole",-,30,1
4/27/2024,31,Yeah Glo!,GloRilla,36,23,6
4/27/2024,32,Redrum,21 Savage,33,3,14
4/27/2024,33,Out Of My Hands,Future & Metro Boomin,-,33,1
4/27/2024,34,Fast Car,Luke Combs,43,2,51
4/27/2024,35,Never Lose Me,Flo Milli,31,7,16
4/27/2024,36,Act II: Date @ 8,4batz Featuring Drake,38,5,9
4/27/2024,37,"Good Luck, Babe!",Chappell Roan,-,37,1
4/27/2024,38,Greedy,Tate McRae,37,6,31
4/27/2024,39,Slow It Down,Benson Boone,29,29,4
4/27/2024,40,Drink N Dance,Future & Metro Boomin,-,40,1
4/27/2024,41,You Proof,Morgan Wallen,-,5,83
4/27/2024,42,FE!N,Travis Scott Featuring Playboi Carti,40,2,11
4/27/2024,43,Illusion,Dua Lipa,-,43,1
4/27/2024,44,Wasted On You,Morgan Wallen,48,3,103
4/27/2024,45,Wild Ones,Jessie Murph & Jelly Roll,46,17,21
4/27/2024,46,Jealous,Future & Metro Boomin,-,46,1
4/27/2024,47,Hell N Back,Bakar Featuring Summer Walker,-,47,1
